Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,KO
2824210375,Ga0299752_4486,acyl-homoserine lactone synthase,2824205890,Methylobacterium sp. R2-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824337728,Ga0372384_5423,acyl-homoserine lactone synthase,2824332306,Rhizobium pisi CECT 4113,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824356556,Ga0372390_6154,acyl-homoserine lactone synthase,2824350403,Bradyrhizobium betae CECT 5829,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824357270,Ga0372390_6868,acyl-homoserine lactone synthase,2824350403,Bradyrhizobium betae CECT 5829,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824462685,Ga0372413_7127,acyl-homoserine lactone synthase,2824455559,Rhizobium laguerreae CECT 8280,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824473690,Ga0372419_1631,acyl-homoserine lactone synthase,2824472061,Variibacter gotjawalensis CECT 8514,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824602521,Ga0376769_1538,acyl-homoserine lactone synthase,2824600985,Bradyrhizobium sp.HAMBI 2135,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824612699,Ga0376768_3320,acyl-homoserine lactone synthase,2824609381,Bradyrhizobium sp. HAMBI 2134,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824624083,Ga0376845_6212,acyl-homoserine lactone synthase,2824617872,Bradyrhizobium sp. HAMBI 2133,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824632669,Ga0376846_6110,acyl-homoserine lactone synthase,2824626560,Bradyrhizobium sp. HAMBI 2149,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824639557,Ga0376847_4333,acyl-homoserine lactone synthase,2824635225,Bradyrhizobium sp. HAMBI 2136,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824648536,Ga0376848_4473,acyl-homoserine lactone synthase,2824644064,Bradyrhizobium sp. HAMBI 2137,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824659830,Ga0376851_6717,acyl-homoserine lactone synthase,2824653114,Bradyrhizobium sp. HAMBI 2142,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824663611,Ga0376852_2183,acyl-homoserine lactone synthase,2824661429,Bradyrhizobium sp. HAMBI 2115,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824675404,Ga0376853_4057,acyl-homoserine lactone synthase,2824671348,Bradyrhizobium sp. HAMBI 2125,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824683744,Ga0376854_4097,acyl-homoserine lactone synthase,2824679649,Bradyrhizobium sp.HAMBI 2116,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824691622,Ga0376855_3668,acyl-homoserine lactone synthase,2824687955,Bradyrhizobium sp. HAMBI 2126,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824701242,Ga0376856_4955,acyl-homoserine lactone synthase,2824696289,Bradyrhizobium sp. HAMBI 2127,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824709456,Ga0376857_4862,acyl-homoserine lactone synthase,2824704595,Bradyrhizobium sp. HAMBI 2150,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824718411,Ga0376858_3676,acyl-homoserine lactone synthase,2824714736,Bradyrhizobium sp. HAMBI 2151,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824728763,Ga0376859_4810,acyl-homoserine lactone synthase,2824723954,Bradyrhizobium sp. HAMBI 2152,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824739385,Ga0376860_6430,acyl-homoserine lactone synthase,2824732956,Bradyrhizobium sp. HAMBI 2153,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824748180,Ga0376862_2145,acyl-homoserine lactone synthase,2824746037,Bradyrhizobium sp. HAMBI 2299,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824758439,Ga0376864_4496,acyl-homoserine lactone synthase,2824753945,Bradyrhizobium sp. HAMBI 2128,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824768859,Ga0376865_5148,acyl-homoserine lactone synthase,2824763712,Bradyrhizobium sp. HAMBI 2129,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824774995,Ga0376866_1597,acyl-homoserine lactone synthase,2824773399,Bradyrhizobium sp. HAMBI 2130,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824819107,Ga0365248_4572,acyl-homoserine lactone synthase,2824814536,Rhizobium sp. BK060,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824847581,Ga0365256_5991,acyl-homoserine lactone synthase,2824841591,Rhizobium sp. BK181,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824854189,Ga0365260_93,acyl-homoserine lactone synthase,2824854097,Rhizobium sp. BK252,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824936402,Ga0365261_62,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2824936341,Novosphingobium sp. BK256,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824940857,Ga0365262_63,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2824940795,Novosphingobium sp. BK258,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2824946140,Ga0365264_887,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2824945254,Novosphingobium sp. BK267,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824955947,Ga0365266_62,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2824955886,Novosphingobium sp. BK280,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2824960431,Ga0365267_93,acyl-homoserine lactone synthase,2824960339,Rhizobium sp. BK284,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824966847,Ga0365268_93,acyl-homoserine lactone synthase,2824966755,Rhizobium sp. BK289,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2824985072,Ga0365271_5666,acyl-homoserine lactone synthase,2824979408,Rhizobium sp. BK313,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825000402,Ga0365274_93,acyl-homoserine lactone synthase,2825000310,Rhizobium sp. BK332,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825006789,Ga0365275_62,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825006728,Novosphingobium sp. BK369,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825012008,Ga0365276_845,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825011164,Novosphingobium sp. BK336,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825016283,Ga0365277_670,acyl-homoserine lactone synthase,2825015614,Rhizobium sp. BK338,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825026355,Ga0365279_93,acyl-homoserine lactone synthase,2825026263,Rhizobium sp. BK347,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825033567,Ga0365280_886,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825032682,Novosphingobium sp. BK349,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2825038404,Ga0365281_1274,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825037131,Novosphingobium sp. BK352,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825042431,Ga0365282_844,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825041588,Novosphingobium sp. BK361,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825065192,Ga0365286_5847,acyl-homoserine lactone synthase,2825059346,Rhizobium sp. BK381,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825084535,Ga0365289_5669,acyl-homoserine lactone synthase,2825078867,Rhizobium sp. BK661,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825091396,Ga0365290_6006,acyl-homoserine lactone synthase,2825085391,Rhizobium sp. BK399,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825092694,Ga0365291_887,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825091808,Novosphingobium sp. BK401,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825096320,Ga0365292_62,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825096259,Novosphingobium sp. BK409,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2825100770,Ga0365293_63,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825100708,Novosphingobium sp. BK430,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825105227,Ga0365294_63,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825105165,Novosphingobium sp. BK431,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825109676,Ga0365295_63,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825109614,Novosphingobium sp. BK448,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2825114126,Ga0365296_62,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825114065,Novosphingobium sp. BK455,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2825137185,Ga0365300_887,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825136299,Novosphingobium sp. BK486,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825168294,Ga0365306_62,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825168233,Novosphingobium sp. BK540,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825198869,Ga0365311_841,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825198029,Novosphingobium sp. BK592,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825248928,Ga0365321_844,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825248085,Novosphingobium sp. BK626,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825264600,Ga0365323_5005,acyl-homoserine lactone synthase,2825259596,Rhizobium sp. BK650,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825266054,Ga0365324_62,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825265993,Novosphingobium sp. BK657,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825276317,Ga0365326_62,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825276256,Novosphingobium sp. BK679,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2825302280,Ga0365330_843,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2825301438,Novosphingobium sp. BK727,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2827152695,Ga0081901_801,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2827151895,Sphingobium yanoikuyae SHJ GCA_001078495.1,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2827155800,Ga0081901_3906,acyl-homoserine lactone synthase,2827151895,Sphingobium yanoikuyae SHJ GCA_001078495.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2827222942,Ga0374062_498,acyl-homoserine lactone synthase,2827222445,Bradyrhizobium sp. 1108993,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2827960047,Ga0307668_5584,acyl-homoserine lactone synthase,2827954464,Rhizobium sp. BK056,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2827987425,Ga0373296_1296,acyl-homoserine lactone synthase,2827986130,Chelatobacter heintzii DSM 10368,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2827988077,Ga0373296_1948,acyl-homoserine lactone synthase,2827986130,Chelatobacter heintzii DSM 10368,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828301194,Ga0373306_71,acyl-homoserine lactone synthase,2828301124,Sphingomonas leidyi DSM 4733,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828330898,Ga0373322_271,acyl-homoserine lactone synthase,2828330628,Sphingobium vermicomposti DSM 21299,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828341311,Ga0373325_3688,acyl-homoserine lactone synthase,2828337626,Sphingobium wenxiniae DSM 21828,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828381678,Ga0373339_3671,acyl-homoserine lactone synthase,2828378008,Sphingobium francense DSM 26779,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828389389,Ga0373341_2733,acyl-homoserine lactone synthase,2828386659,Sphingopyxis panaciterrulae DSM 27163,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828390231,Ga0373341_3575,acyl-homoserine lactone synthase,2828386659,Sphingopyxis panaciterrulae DSM 27163,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828390472,Ga0373341_3816,acyl-homoserine lactone synthase,2828386659,Sphingopyxis panaciterrulae DSM 27163,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828398258,Ga0373343_2887,acyl-homoserine lactone synthase,2828395373,Stakelama sediminis DSM 27203,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828422987,Ga0373354_5225,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2828417763,Sphingomonas zeicaulis DSM 100587,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2828450547,Ga0373363_542,acyl-homoserine lactone synthase,2828450006,Sphingobium subterraneum DSM 102255,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828452982,Ga0373363_2977,acyl-homoserine lactone synthase,2828450006,Sphingobium subterraneum DSM 102255,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828632197,Ga0373316_3045,acyl-homoserine lactone synthase,2828629153,Sphingosinicella soli DSM 17328,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828632215,Ga0373316_3063,acyl-homoserine lactone synthase,2828629153,Sphingosinicella soli DSM 17328,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828632785,Ga0373316_3633,acyl-homoserine lactone synthase,2828629153,Sphingosinicella soli DSM 17328,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828639895,Ga0373319_2872,acyl-homoserine lactone synthase,2828637024,Sphingobium olei DSM 18999,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2828642355,Ga0373334_778,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2828641578,Sphingopyxis italica DSM 25229,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2828644586,Ga0373334_3009,acyl-homoserine lactone synthase,2828641578,Sphingopyxis italica DSM 25229,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829746936,Ga0373200_956,acyl-homoserine lactone synthase,2829745981,Methylorubrum rhodinum DSM 2163,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829764096,Ga0373204_3253,acyl-homoserine lactone synthase,2829760844,Methylobacterium fujisawaense DSM 5686,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829764188,Ga0373204_3345,acyl-homoserine lactone synthase,2829760844,Methylobacterium fujisawaense DSM 5686,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829765150,Ga0373204_4308,acyl-homoserine lactone synthase,2829760844,Methylobacterium fujisawaense DSM 5686,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829770854,Ga0373205_4282,acyl-homoserine lactone synthase,2829766573,Methylorubrum rhodesianum DSM 5687,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829782468,Ga0373208_4926,acyl-homoserine lactone synthase,2829777543,Aminobacter aganoensis DSM 7051,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829782619,Ga0373208_5077,acyl-homoserine lactone synthase,2829777543,Aminobacter aganoensis DSM 7051,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829790800,Ga0373210_2984,acyl-homoserine lactone synthase,2829787817,Rhizorhapis suberifaciens DSM 7465,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2829792183,Ga0373211_975,acyl-homoserine lactone synthase,2829791209,Nitrobacter vulgaris DSM 10236,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
